X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4
0.31815937502735997,0.20572639532422207,0.20558365317476454,0.28316234733537415,0.24072900825513704,0.205779471432292,0.2481566270270686,0.20572538995779865,0.20572168369136998,0.283156085033962,0.1707249339576974,0.20556631027728817
0.3011447528684916,0.22730803210910344,0.2056282639074361,0.2661463572817226,0.26230996102987203,0.20582406852386884,0.2311444743779522,0.22730895973483342,0.20579163205114798,0.2661492004724921,0.19231289037222735,0.20560346874071989
0.2824904095707575,0.24748941733931046,0.20565539291570475,0.24749188567026612,0.28249133730229786,0.20573355310502361,0.21249073608545227,0.24749084674637492,0.20595289601844333,0.24748674213982882,0.212486942650415,0.2056199756028616
0.26230998481765205,0.26614480532586715,0.20567664458756407,0.22730930424759022,0.3011444778760219,0.20562199415343596,0.1923092548042794,0.2661449591206469,0.20588158316823535,0.22731220580528397,0.23114856586974605,0.2057880244209169
0.24072800830374005,0.28315921394590393,0.2055387075668137,0.2057282835678962,0.31816001174968855,0.2055716586301106,0.17072713246800617,0.28315910806898226,0.2058325104960819,0.2057274482496444,0.24815961858218533,0.20584929863765525
0.21787945834272116,0.29843111954008783,0.20548880097734926,0.1828782733560037,0.3334294282671792,0.20554539476586886,0.14787689673075355,0.29842798224214756,0.20581210186930907,0.18287635890676554,0.263427331589731,0.20578908905105284
0.19390115432564886,0.3118598887020319,0.20546063587754113,0.15890150529773356,0.346860867463166,0.2054980048739305,0.1238973475197298,0.3118536195058855,0.20576937576664475,0.15889667421031523,0.2768526510710945,0.20578452893287902
0.16894208792989404,0.32336345838917213,0.20546105987319935,0.1339421590360949,0.3583639503641984,0.20544621017212072,0.0989395567545811,0.3233584892397325,0.205712240763395,0.13393929668519766,0.2883583534957646,0.2057585157975552
0.14315773164643814,0.3328738120639323,0.20543103360882917,0.10815905460732818,0.36787783457741496,0.20537748589677604,0.0731566745279415,0.33287174629566124,0.2056463956859789,0.1081554369806193,0.2978684804700156,0.20573382911837304
0.11670783362398933,0.34033574525957816,0.2054075652847722,0.08170804376054693,0.37533686700819835,0.2053080001393541,0.04670724261183977,0.3403343861006522,0.20557166314393385,0.08170548524481383,0.30532859101072174,0.20569849584364536
0.08975318170473229,0.3456955609838568,0.2053799916466596,0.054753404568022336,0.38069644620910936,0.205214343710899,0.019753225740789006,0.34569676514392755,0.20548091775282437,0.05475220091090263,0.31069225600802997,0.20567849552132594
0.062461084952164105,0.3489231329715219,0.20532509738645982,0.027461829724548862,0.3839302744155994,0.20512301313604836,-0.00753900576152354,0.3489235307115967,0.2053577789602929,0.027460595763703757,0.3139223282900637,0.205605632353239
0.03500017672256749,0.3500019793822558,0.20526262754564414,3.8246794988041127e-07,0.38500628472198434,0.20500814492481573,-0.03499986959764923,0.35000282970702773,0.20526181575980895,-1.9012117226103404e-07,0.3150035037042236,0.20551396830355453
0.4350053064328092,-9.810003963499828e-07,0.2061534274745006,0.40000678804331696,0.03499981354723512,0.20622315288071652,0.3650011193006892,-7.545748431029103e-07,0.20640179588451707,0.4000042231364637,-0.03500015464622886,0.20635122171116557
0.43377332822019965,0.03138425188766545,0.20608225339807767,0.3987700782636683,0.06638381987371203,0.20622156923467025,0.3637697933252832,0.0313838195999638,0.20626799206142618,0.39877228743741144,-0.003616110178145941,0.20623889524477207
0.4300800366330177,0.06257464601042054,0.20591979180679815,0.39507855441961615,0.09757441649023464,0.20597615609677203,0.36007821094851145,0.0625734198277846,0.20626439089629087,0.3950808023921025,0.02757447525128196,0.20614344019189734
0.4239549356739496,0.09338020273217425,0.20583183022830887,0.3889502208752265,0.12837879288726486,0.20592822704660463,0.3539494969240268,0.09337777379921301,0.20602405425560696,0.38894907037037874,0.05837816895840109,0.20518976050549856
0.4154286245174353,0.12360911303954224,0.20580555678489063,0.3804242344454367,0.15860744646688557,0.20592210002482614,0.34542308279959877,0.1236060273760414,0.20595600138627948,0.38042498363967003,0.08860723556489147,0.20593478157892814
0.4045565152787899,0.1530755424804483,0.20581442604118202,0.3695552724696531,0.18807490865356316,0.2059643060754543,0.3345529543453063,0.1530730438210995,0.20594310933212098,0.36955363616208264,0.11807369599583992,0.20588102849020046
0.39140735305073676,0.18159888831881085,0.20584813718988934,0.35640650548234193,0.21659835657117363,0.20599492194361949,0.3214038668610884,0.18159601623105062,0.20596211883832366,0.35640576200061186,0.14659730073169372,0.20586262323882326
0.37606016717007673,0.20900231052260054,0.20589028776429663,0.34106137411118465,0.24400303150538366,0.20604173619460942,0.30605697092787804,0.20899913304550055,0.20600976071006843,0.3410592855633836,0.17400088180313567,0.20588476665431277
0.35861091127391576,0.2351174561551661,0.20593778311201727,0.32360971186787035,0.27011661022310485,0.206048074854101,0.28860756218225475,0.23511380404648574,0.2060711343106772,0.32360840443975886,0.2001146179054076,0.20592257708300984
0.3391652953488236,0.25978182289856944,0.20595520224010094,0.3041665638642014,0.2947832463608573,0.2060314937639381,0.2691651298095328,0.25978077341644834,0.20610806248847638,0.3041643111764257,0.22478008712428307,0.2059800325184505
0.3178446351570111,0.28284492696102215,0.20593429342822045,0.28284428317296323,0.31784478787268267,0.205952302151657,0.24784381354879914,0.28284292659880944,0.2060147534296812,0.2828453751491444,0.24784462146086417,0.2060126984611113
0.29478170723096053,0.30416545179547694,0.20589570753421216,0.2597825406584386,0.33916695898162164,0.2058794328427354,0.2247801296269913,0.3041625489925196,0.2059259948604406,0.25978068396741255,0.2691631444044626,0.20599456654167678
0.27011774889533924,0.3236120777150259,0.2058057336850516,0.23511695262918905,0.35861165951119894,0.2057994530156779,0.2001153371458688,0.3236075586627986,0.20587109407500107,0.23511577647524845,0.288607916248627,0.20586496965204357
0.24400201492105897,0.3410604579960177,0.20573647604056508,0.2090024513305425,0.3760618828663188,0.20573981454767246,0.17400455374484775,0.34106336812852583,0.20584397095196005,0.2090027169800992,0.3060599530043531,0.20581508401417026
0.2165977097210611,0.3564059187953727,0.2056674466240935,0.1815972555232438,0.39140590476461085,0.20566961061518144,0.14659799168968107,0.3564049128638234,0.205784337829457,0.18159806483280463,0.32140464830998594,0.20580883379958523
0.1880749327123391,0.36955597520418415,0.20560771324102242,0.1530741336313546,0.40455522702321833,0.20558963448455228,0.11807401378456395,0.36955229656215505,0.20572086742009874,0.1530748927870784,0.3345535455717158,0.20577818655892707
0.15860798264841094,0.38042615119571727,0.20556928734236501,0.12360710286805333,0.4154253595686925,0.20551714649615502,0.08860768051887166,0.38042397980574966,0.20563981468261439,0.12360814093714102,0.3454240860747822,0.2057225526238332
0.12837962273385756,0.388953913285124,0.2054945914124156,0.09337857557912524,0.4239524492297063,0.2054212904882411,0.05837867204803068,0.3889487965118157,0.20554400403038237,0.09337927921076294,0.35394882660288846,0.2056674557709061
0.09757439083201815,0.3950786548274227,0.20542704273085732,0.06257372976064181,0.4300789454829779,0.20525025688870024,0.02757423246474372,0.39507651589010434,0.20542023386223687,0.06257449843142866,0.36007410303212356,0.2056021444570763
0.06638388995092119,0.39876938036357495,0.20533677204923698,0.03138361963724077,0.43377437876794317,0.20511361818257778,-0.0036161089435937654,0.3987671226980312,0.20527630405959477,0.0313846006853769,0.3637690817834766,0.20550893932648773
0.03500012574303098,0.40000040619428506,0.20524070759927418,-7.766454317867e-07,0.4350051586415068,0.20496267837792476,-0.034999841460042556,0.40000100336054634,0.2051393123120539,-2.7690960938228865e-07,0.3650010809897055,0.20542720351897267
0.48500530618689647,-6.066692459696655e-07,0.20629756702293245,0.4500038823146802,0.035000026306738645,0.20648417888005513,0.41500233131101105,3.7128902893665243e-07,0.20652964154082,0.4500051856131454,-0.03499996997785682,0.20649324184738718
0.4836186075189642,0.035306524414019574,0.20618363647199595,0.44861625185816084,0.07030683513562427,0.2061774007972161,0.4136145068971708,0.03530712851197481,0.20641113766296643,0.4486165234820744,0.0003069021821019563,0.20641625857502388
0.4794640280211714,0.07039565246010128,0.20604915254391307,0.44446484550301985,0.10539631346896786,0.20611444848842578,0.4094602653806907,0.07039609971674235,0.2062583131809877,0.44446129078358315,0.03539603547891939,0.20628512950343048
0.4725713983300654,0.1050510694247508,0.20601359764106258,0.4375699533181067,0.14005110043486496,0.20611498472686146,0.40256719514066713,0.1050509097644341,0.20619657417901602,0.437569503658387,0.07005120586304724,0.20615654905901512
0.4629806682155499,0.1390589065998568,0.2060372972843106,0.42797872092648065,0.17405870818578031,0.20618633187027954,0.3929763009001471,0.1390582462252593,0.2061809524922675,0.4279783895896766,0.10405878228418478,0.20612689586736632
0.45074898366703314,0.17220834517518846,0.20610250317135723,0.4157534992385081,0.2072105110244383,0.2062527496305467,0.3807463198142727,0.17220813855649436,0.2062294678931112,0.41574754111368706,0.13720847131023506,0.2061271378084571
0.43595879540110183,0.20429818664440258,0.20617844631933496,0.4009577274077959,0.23929803142074116,0.206330940140805,0.36595386460059554,0.20429663217478325,0.20627783088854335,0.4009551765953332,0.16929719450547653,0.20617749433748556
0.41869181940906286,0.23512612368848215,0.20627104462986426,0.38369263513298846,0.27012694885606625,0.20634616838774253,0.34868850314866084,0.23512489554426952,0.20633373960420154,0.38368957055947533,0.20012546650515783,0.20624711080704203
0.39906380484461995,0.2645072824929735,0.20628033455481776,0.3640632399846695,0.2995071393780055,0.2063225077109747,0.32905910177772923,0.2645048122412871,0.20635235838613702,0.36405840372315507,0.22950421318356154,0.20629666251563405
0.37718627502907465,0.2922541683202575,0.20627901052754166,0.34218814158386146,0.32725612603452553,0.2062962750658612,0.30718309729782406,0.29225231295271203,0.20634273154417862,0.3421832666390013,0.25725247758943603,0.20630921224876084
0.3532006269349311,0.31820023661455504,0.20625507872549023,0.31820263596318193,0.3532021822437449,0.20626814046261363,0.28319928479589174,0.3181996927957889,0.20627701375609114,0.3181990433329239,0.2831994749260529,0.20630045252887358
0.3272541605036612,0.34218514161847136,0.20622179958057577,0.2922539945549922,0.3771850760369413,0.20621592386934237,0.25725245360821114,0.342184006641908,0.2061961912745045,0.2922517677331957,0.3071833240476591,0.2062586784599475
0.2995057214102835,0.3640604732753682,0.2061622075162234,0.2645060545479454,0.3990608841341744,0.20615876110723577,0.22950515527369997,0.36406040475326695,0.20612720660267092,0.26450413111419724,0.3290591327350171,0.2061540682595504
0.2701261372493564,0.3836905479056623,0.2060989817350562,0.23512770253823723,0.4186928788056508,0.20606431007085238,0.20012528564339901,0.3836897657646563,0.2060552677876713,0.23512508734201618,0.34868982225291956,0.20607086538338062
0.2392975882953184,0.40095617138239226,0.20600136909030642,0.20429808001669025,0.435956968083086,0.20597104608993586,0.16929563547426144,0.4009530442041554,0.2059750817831941,0.20429524535596089,0.3659527585770366,0.20600396186501568
0.20720927183265905,0.4157497883678222,0.20591975831569614,0.17221038861389243,0.4507520736676665,0.20586022999330084,0.13720932972496147,0.4157505649412022,0.2058843593403417,0.17220789527607716,0.3807476458281292,0.20593511043860802
0.17405919704241557,0.4279797926540801,0.2058294500291287,0.13906068027925594,0.4629839337893926,0.2057684143665688,0.10405881261314448,0.4279792300474938,0.20578904115706484,0.13905787240598824,0.3929773025946611,0.2058660946940366
0.14005115462697362,0.43756902730474556,0.205712093278628,0.10505224031418005,0.47257257408956466,0.20564138470518947,0.0700512010831898,0.4375701599418673,0.2055869552687426,0.10505071260058574,0.40256918446894324,0.20580538050591762
0.10539594486960589,0.4444627490642775,0.20560468516481664,0.07039676068162534,0.4794659390767326,0.20536003308752232,0.03539644103948507,0.4444661268955721,0.2054101354636787,0.07039537263296097,0.409461533910061,0.2056387009421875
0.07030681532649785,0.44861672856898693,0.20541159492872485,0.03530724117056556,0.48361680942924884,0.20514309492508506,0.0003066820574686435,0.4486155780791895,0.20522674104295643,0.035306330699737064,0.4136153569427592,0.20548795225447827
0.03500001550616505,0.4500049351874165,0.2052631615982544,1.830283003836785e-07,0.4850084637473365,0.20493182339565866,-0.035000002489638984,0.4500044855612936,0.20500952279588316,-3.0088556546245664e-07,0.4150026475032332,0.20534133645863736
0.5350034420137081,1.7011903525873393e-07,0.20668954991829278,0.5000023982986106,0.034999284640940015,0.20667095711407402,0.465002993341049,-1.716991234419773e-06,0.20675213950341836,0.5000049621079482,-0.035000760992561754,0.20676372537920135
0.5334621032483521,0.039229986547781176,0.20659063568815747,0.49845755917983015,0.07422880658972461,0.20646373157864006,0.46345824687031734,0.039227845079467236,0.20657740793166396,0.4984610159989528,0.0042290177784343325,0.20678396749138833
0.5288459022689543,0.07821752827398651,0.20646316775352064,0.49384552637449114,0.11321682203739902,0.20643012021941734,0.4588427010101952,0.07821531807368604,0.20647837200606212,0.4938458948662161,0.0432165725838495,0.20652394253376044
0.5211913000310016,0.11672423098392297,0.20641984008476627,0.486185923920114,0.15172228603266807,0.20645257593946292,0.45118624665541707,0.11672131296070867,0.2064569759083383,0.48619073962522363,0.08172316343849742,0.20644974555982018
0.5105347524570192,0.15451070419514987,0.2064324514512542,0.47552670427872074,0.18950757262910534,0.20650780237621344,0.4405270011127348,0.1545062997021789,0.20649747136093116,0.47553177511041894,0.11950857116351199,0.20646071144297953
0.49694043158607326,0.1913419208389202,0.20649292327709806,0.4619426316387387,0.22634243866162573,0.20665053756759758,0.426941168115372,0.19134051536324498,0.20660848936411522,0.46194052173943423,0.156340770296333,0.2065088260675735
0.4805068855732401,0.2269971210753875,0.20660908478921483,0.4455085986582458,0.26199758851143845,0.20672487448888854,0.41050632517372876,0.2269950779208868,0.20669293792115773,0.44550511156792244,0.19199481533004586,0.20661616229838073
0.4613242622396904,0.26125173442052463,0.20672279076013675,0.4263212592173995,0.2962497159128088,0.20669829196056283,0.3913209850305427,0.2612479704497414,0.20671721890712258,0.42632276157208265,0.22624939772852068,0.20670734985561995
0.43951357093884624,0.2938961306980946,0.20668450703180016,0.4045123088424044,0.32889512342618116,0.20669876309033264,0.3695095260777776,0.2938915082982019,0.20671303690619222,0.4045116825000593,0.2588933540968975,0.20671947821117018
0.4152060769880358,0.32472634958083063,0.2066925946496089,0.38020531851805445,0.3597257892999547,0.2067164800076537,0.3452050538757594,0.3247239976653338,0.20669252457280862,0.3802040364984493,0.28972318784031004,0.2067240671747924
0.38855707412327006,0.35355664757891275,0.2066927482766467,0.35355428947310746,0.3885540721136959,0.2067122094794916,0.31855547323571964,0.3535533001175357,0.20666536706272043,0.35355586030135483,0.3185538213499327,0.20669631751695425
0.35972664961734246,0.3802055838928769,0.20668011592222962,0.32472680917078844,0.4152060109548179,0.20669315656817114,0.289726799563408,0.38020402887890237,0.20662343198242789,0.3247261777671073,0.34520314863778,0.20664075252521635
0.328895529851686,0.40451209751569545,0.2066682649707597,0.29389455049371005,0.4395112806728594,0.20664530226028385,0.25889232378429394,0.40450585889126167,0.20654448251364196,0.2938947106182032,0.36950879579135065,0.20661666468601153
0.29625105171473487,0.4263222257245942,0.20659601381742362,0.261251446757933,0.4613237112782727,0.20656732288298973,0.2262497428252883,0.42631857560343095,0.206456874078217,0.26125004053482986,0.3913183794116972,0.20651191122382687
0.26199795009696436,0.44550807626390615,0.20652265778942636,0.22699616495276698,0.48050538591461095,0.20646089511412252,0.1919974362809448,0.44550498130284866,0.2063504124935563,0.22699650363854196,0.4105023095719321,0.2064245315468405
0.5850064311041909,1.248587508638201e-07,0.20699442413145452,0.5500047234357408,0.0350000919324268,0.20696352879444885,0.5150027768686538,1.1983034698504762e-07,0.20705278468305,0.5500062327498564,-0.0349997712494194,0.20710762296485155
0.5833104698620125,0.043153051864059336,0.2069249733995462,0.548309828906519,0.07815296864713529,0.20684526593645114,0.5133059344194476,0.0431526269649136,0.20692656183926547,0.548310346374406,0.00815300551925828,0.207062608791553
0.5782361447914327,0.0860402409400762,0.2068418983070793,0.5432329475900599,0.12103977094261917,0.20677691416761676,0.5082313912498793,0.08603945242059956,0.20680212149229005,0.5432351342098165,0.05104010983728065,0.20705401059796272
0.5698104813512859,0.12839658022488867,0.2067904497833591,0.5348079702654099,0.1633961519884009,0.20677603992486546,0.4998049414285004,0.12839536306995314,0.2067766153989972,0.5348084312645301,0.09339625149426682,0.20685861144206535
0.5580873432612745,0.16996143821214477,0.20682020498999665,0.5230862601398255,0.20496108132062008,0.20684676774701594,0.4880823322336927,0.16995962764640105,0.2068220396931431,0.5230869001659263,0.13496125935449202,0.20681828088675647
0.5431388444974382,0.21047787325436262,0.20691905922336049,0.5081449720637609,0.24548046674366006,0.20702838562644596,0.47313521896761385,0.21047642795590085,0.20692728083394654,0.5081364899786945,0.1754769754510884,0.20687027803063748
0.5250623103383257,0.24969911369143627,0.20705259396534306,0.4900607956176708,0.2846984969883362,0.20698224650747513,0.4550558006952241,0.24969584534942857,0.20712023314157382,0.49005960594625914,0.21469786889428485,0.20697795615886766
0.5039597691393459,0.28737896580984146,0.20698921578537127,0.4689592473459865,0.32237858852717666,0.2070122408215021,0.43395647998627596,0.2873768005588398,0.2070271749853075,0.4689549442837172,0.25237596064829104,0.20722406844153357
0.4799646641295575,0.3232856532239301,0.20701713841367253,0.44496358940598874,0.35828509288179106,0.20704482905498,0.409963109307264,0.32328461032319245,0.2070251139651349,0.44496374076659656,0.2882850750759201,0.20704854154140556
0.4532283314795861,0.35720068637734625,0.20708762593464347,0.4182258116338646,0.3921987332733291,0.20709836466216314,0.3832250558796702,0.35719799003922176,0.2070630354083144,0.4182252358966941,0.322198214876735,0.2070925939526904
0.4239128035521103,0.3889129991962217,0.20717089241079933,0.3889120165367463,0.42391212152543634,0.20717668806150694,0.3539128026769683,0.38891300398685436,0.20706846537947465,0.38891142782189975,0.35391134627840687,0.20713861308638915
0.3922006050400041,0.41822824644921347,0.20718978718270115,0.357200164537968,0.4532277010125798,0.2071769511892086,0.3222006112007246,0.41822811914197383,0.20705637413849726,0.3571976647675917,0.3832246875060883,0.20709882557116563
0.3582851772333469,0.444963776489836,0.20720088855131405,0.32328494357659315,0.47996367321584305,0.20715592208524927,0.28828417109147886,0.44496234157998305,0.20705342736943716,0.3232841011190858,0.40996225380578855,0.2070929950549513
0.6350035295556145,8.678715349500862e-08,0.20740283169920604,0.5999989262549457,0.03500016397552148,0.20735768770752278,0.5649996355873266,1.0887601736644242e-07,0.20746354869315145,0.600002262770792,-0.03499986007879891,0.2075285731574482
0.6331522463352209,0.04707547953515541,0.2073318143128804,0.5981552732235871,0.082075864108107,0.20723465472582214,0.563149971285011,0.04707545088069079,0.20750282296704478,0.5981540440411451,0.012075718902315222,0.20748001428759424
0.6276172916815572,0.09386129156410768,0.207254639380447,0.5926174631065079,0.12886135380117494,0.2072027355586249,0.5576131365732135,0.0938608563480514,0.20725476529845085,0.5926148216449242,0.058860978295727284,0.20751907660881702
0.6184264819677247,0.14006825079352733,0.2072370890169347,0.5834252228315262,0.1750681059889026,0.20723527954522172,0.5484214592544709,0.14006713295651665,0.20725910653447938,0.5834216556431111,0.10506720126249999,0.207334033755351
0.6056382110021852,0.18541154888117548,0.20730590892339723,0.5706367210028108,0.22041123593662465,0.20731734201188393,0.5356352293996106,0.1854106688689497,0.20729035559149267,0.5706355493141423,0.1504108228435114,0.2073261193308635
0.5893320850562732,0.22961175456970392,0.20740591304503803,0.5543287576070905,0.2646105497244027,0.20739124791853428,0.5193268201341921,0.22960975850942755,0.20742503035315493,0.554328790041868,0.19461053785097338,0.2074062834704223
0.5696064922038998,0.2723955376118994,0.20744100927675427,0.5346045340999447,0.30739459376453476,0.2073776124380996,0.4996019080134086,0.27239329121857964,0.20741258427255835,0.53460464656011,0.23739477848347953,0.20750413675064802
0.5465866980967247,0.3135006192554471,0.20748604707524224,0.511588140809296,0.3485016055090017,0.2074477340543201,0.47658222378764337,0.3134980090151192,0.20742157481948698,0.5115841194918044,0.2784991621109029,0.20750337201362717
0.5204111796436758,0.35267162163902094,0.20755861778247298,0.48541158722342104,0.3876722128583147,0.20758927741559194,0.4504094180058862,0.35267066320894414,0.2075356536552057,0.48541162012948885,0.31767226053628084,0.20750808306666918
0.4912465140753864,0.3896712999617834,0.2076559043202931,0.45624472927091475,0.42466975456862566,0.20767295858433402,0.4212427684420884,0.38966811213909613,0.20760621697482207,0.45624219427508267,0.3546676133528749,0.20757785631027545
0.459264070288237,0.424264069988426,0.20774491266970407,0.42426629019975276,0.45926614940069366,0.2077773597227672,0.3892638261357356,0.4242636544919048,0.20762345086257836,0.4242636490461941,0.38926377521761224,0.2076375854328612
0.685004999152123,-4.8901404988732644e-08,0.20771585156124886,0.650001021362827,0.03499999408665032,0.2076504949212607,0.6149994203675284,2.7270861771557784e-08,0.20779558233792172,0.6500004637089296,-0.03500002150442653,0.20789436585775448
0.68299961863479,0.05099863281797099,0.20763711073189905,0.6479959226801146,0.08599834329977532,0.20752391217596913,0.6129944142828603,0.05099826454195945,0.20770100878173248,0.6479977219267585,0.015998525857805354,0.20781905701409348
0.6769995141620315,0.10168253522903228,0.20755241507312622,0.6419966323544791,0.136682093857959,0.2074996086908776,0.6069968943497258,0.10168230694870771,0.20760064627203048,0.6419997590926331,0.066682566895518,0.20774151795873044
0.6670423833010536,0.1517396330328981,0.20757406450202637,0.6320413747351085,0.18673967943387812,0.2075757334741805,0.5970396509929352,0.15173939360217154,0.20758643539218508,0.6320431773449906,0.11674009056447984,0.20767865996360688
0.6531901008612063,0.20086188600137247,0.20771357055824474,0.6181896176015981,0.2358618253828202,0.20769798419709787,0.583188197230462,0.20086145682612608,0.20770514635174767,0.6181886604324675,0.1658615479007088,0.20774540875192082
