x,y,z
0.05209509588478159,0.2954440178707086,0.040420025390185216
0.04175245511628486,0.2970787957930325,0.04040535897072045
0.031358535070755186,0.29835921233264906,0.04037440731989833
0.020927156182735628,0.2992660235092758,0.04035257094578343
0.010470354715898689,0.29981548846129175,0.04031634067526785
0.3200102848335717,2.602081182898064e-06,0.04109404904264907
0.31981469651137245,0.01117125622823769,0.0410426043254995
0.3192275283933278,0.02232501991350863,0.040997818896366056
0.31825188528203213,0.03345194981868746,0.04095930353625285
0.31688679120585517,0.044537697738536434,0.04090458416105011
0.3151418919355157,0.05557011640658188,0.040850757116200204
0.31300539663799193,0.06653365248759611,0.040790425288291215
0.3104994519487984,0.07741879285221648,0.04073554217425249
0.30760705903412866,0.08820708602436957,0.0406888636497755
0.30434144944723684,0.09888921002048595,0.04062415661336502
0.30070112757623957,0.10944847352828163,0.040571974274316164
0.29669597868272246,0.11987527378265546,0.04054404108138063
0.29232990259026215,0.13015563171379876,0.04050583834942109
0.28760734015631395,0.14027732132263598,0.0404819384536689
0.28253893175318884,0.1502315917698666,0.040452245351606214
0.2771234120990772,0.15999975056797183,0.04044970683115515
0.271371812500632,0.1695740656792409,0.04043746452363742
0.26528817918452824,0.17894190341278735,0.04043122051901857
0.2588817010816219,0.18809090950051371,0.04044594035061441
0.2521600305460004,0.19701135121420624,0.040448250720302836
0.24513015916002648,0.2056910552958903,0.040452204304131045
0.23780434870660205,0.2141231073229623,0.040459504910253685
0.23018624270222604,0.22229108002113368,0.04048246015888815
0.22228507024245073,0.23018530988851574,0.04050432273032864
0.2141284323741756,0.23779873056814066,0.040619545055328055
0.20569124827381124,0.24513632742553126,0.040667450703260916
0.1970095899138968,0.2521647127397173,0.04067070592826247
0.1880927113424307,0.25889195142002164,0.040646981675540206
0.17894092843727938,0.2652939574900914,0.0406009738072948
0.1695711355227641,0.2713735129519597,0.04057090788167253
0.1599982672464835,0.27712897889214777,0.04056280996702358
0.15022954048354042,0.28254497938556805,0.040535531783232076
0.14027659545875595,0.2876142725152845,0.040535267973297734
0.13015236414163767,0.2923320827693451,0.040520563661694264
0.11987148765157914,0.29669862350501197,0.040503427851882934
0.10944290946691032,0.30069838734652177,0.04048764266462057
0.09888173985830825,0.3043344847361916,0.04048241773847486
0.08820087257697902,0.3075993363116682,0.04046434602144214
0.07741162852882971,0.31048999877546907,0.040460204087033796
0.06652935148522553,0.3130039120208762,0.04043484378698878
0.05556498209563853,0.31513547998554475,0.040410801055672185
0.04453301761048619,0.31688172504985995,0.04038775105207931
0.0334464187303474,0.31824184374231534,0.040352302201221824
0.022319812037180725,0.3192153992827374,0.04033471893776433
0.011165837075187198,0.3198012101327653,0.04028965369767362
0.3400072890215923,1.8219657799481426e-06,0.04112206026070847
0.3397954687146853,0.01186834235912394,0.04107343948137607
0.33918118149184634,0.023720979568694834,0.04103437170635296
0.33814556682290575,0.03554338007935791,0.040986360572399294
0.3367011824230383,0.04732308912072526,0.04094831029270152
0.3348412145048772,0.05904451873696241,0.040861194543734936
0.33257419582417624,0.07069392163948832,0.040797234304876334
0.329906692781442,0.08225754212976223,0.04075889595378693
0.32683482357469423,0.09372119451478872,0.04072264311610069
0.32336247970337645,0.10506980900563992,0.04069228968033198
0.3195004092680809,0.11629142261673343,0.04063516503269263
0.31525050651080494,0.12737256701823063,0.04058814217593043
0.31061205109560436,0.1382963624720676,0.04057722026449581
0.30559617661565625,0.14905213968058545,0.04056047166421786
0.3002063063814393,0.15962561881829762,0.040542403794669946
0.29445168324937554,0.17000520318157808,0.04053006634440598
0.2883405844978984,0.1801782315616003,0.04053240242365019
0.2818762097408153,0.1901308624551059,0.040548383460030535
0.27507136623015915,0.19985478194279982,0.04055831588059747
0.26792716154967,0.20933118780212118,0.040559580396895806
0.2604579538453336,0.2185532610364749,0.04057807749872916
0.25267347953833297,0.2275116099172842,0.04060812039042541
0.24458006107999417,0.23619359058992018,0.040640907981931124
0.23618847677001312,0.24458408521819133,0.040701512102255616
0.22750657987725814,0.2526754320882919,0.040744473456159724
0.2185487123209881,0.2604606191072953,0.04070388368546052
0.2093294183842713,0.267933296116461,0.04061782926815366
0.1998538489539476,0.2750812684847597,0.04059254217010949
0.19012948325234183,0.28188426903657016,0.040563222368299234
0.18017380705692218,0.28834386172815824,0.04054854309820613
0.16999978247075465,0.2944537060440226,0.04053354960897995
0.15962233789197752,0.30021291296508645,0.04053440252488105
0.14904696276154172,0.30559707751292614,0.04051914463776499
0.1382901420711774,0.31061213147196093,0.040507866369610956
0.12736467668297297,0.31524448520736,0.04047939522681293
0.11628508814803204,0.3194969120956772,0.04046110822318566
0.10506421834788007,0.3233621289627002,0.040451680466991796
0.09371492344917408,0.32683088840801217,0.04044892425995891
0.08225124734337828,0.329901753971813,0.04041907299961575
0.07068853226403554,0.33257472706542623,0.04040807704130284
0.05903851367116419,0.3348365922933132,0.040374723209744806
0.04731690890555771,0.33669388991957766,0.040344076278224505
0.035536840297164994,0.33813667551557036,0.04031856545173104
0.02371497211654752,0.3391701517454309,0.040286992790348475
0.011863464859408758,0.33979215281519637,0.04026081262633366
0.3599947975032125,1.938294798099066e-06,0.04118238301014651
0.3597762280620602,0.0125668506017587,0.04112264384532607
0.3591234400714739,0.025115359596573607,0.04107562301158657
0.3580292625681282,0.03763318613838898,0.04101574433064045
0.3564958336693936,0.05010497094880551,0.04096514006874974
0.3545314732566815,0.06251617411171712,0.04104624784609345
0.3521379222443313,0.07485236886225306,0.04099223670334223
0.3493026537279558,0.08709423400622607,0.04079972702884552
0.34605218510919,0.09923208007451989,0.04075763274374236
0.342380528799243,0.1112493680712681,0.04072778336483421
0.3382890498886247,0.12313022187628116,0.040701104038598196
0.33378761462824635,0.13486272635707364,0.0406767286555548
0.3288776103833697,0.14642864953756496,0.04065396702408222
0.3235655162067203,0.15781653311786584,0.040641402770014934
0.31786167936817045,0.1690135522987013,0.040635799966370234
0.31176669883756375,0.18000180321816298,0.04063926320785774
0.30529772529393784,0.19077488310806126,0.04064758983875569
0.2984543613089758,0.20131410543101844,0.04066468700904555
0.291248704030558,0.21160858453647535,0.040689862618178724
0.2836854504603855,0.2216434417372543,0.04070323112804039
0.2757757328195874,0.23140754748820794,0.040748651695595356
0.26753006985861816,0.2408892183331303,0.040766807387766585
0.25895885071197605,0.2500780271976527,0.040781269053712016
0.2500767580388674,0.2589657584952554,0.04078772079537271
0.24088761671520834,0.2675365945932136,0.04079071956453592
0.23140198086344982,0.2757792002677678,0.04071551358669545
0.2216385442882487,0.2836891612008413,0.04065685784530751
0.21160011017878552,0.29124786449603807,0.04062833273618885
0.2013075535690423,0.2984548787033286,0.040588266510829446
0.19076907426943593,0.3052990236946411,0.04058027509880974
0.17999616167121424,0.3117679764279404,0.0405566973179074
0.16900551492669377,0.31785772666744905,0.04054450931484532
0.15781057683774316,0.3235650560139491,0.040532219876789954
0.14642198110395366,0.32887628414300646,0.0405215142964753
0.13485547511292212,0.3337867794375232,0.04049715519018063
0.12312482533056615,0.3382897332590956,0.04047913269990808
0.11124312732478446,0.342379189746626,0.040460347151019344
0.09922663017564577,0.346053571764563,0.04045073043310471
0.08708946888956674,0.3493094117473996,0.04041497475918163
0.07484633523343814,0.35213679052911195,0.04040091295703832
0.06251155767655285,0.3545367868446123,0.04037134596702263
0.05010039692001597,0.3565042944470088,0.0403441784975683
0.037628387697078415,0.35804130876540413,0.04030026423701227
0.02510990980208478,0.35913006695877714,0.04027655177988457
0.012561177704022396,0.35978201983738756,0.04022325069761837
0.38000446293190493,3.2364851090538327e-06,0.04125851661904448
0.3797726786436383,0.013266247662008356,0.04118440174502008
0.379086473054591,0.02651288944732512,0.04114786482735089
0.3779336137355112,0.03972697417109619,0.04109650401608983
0.37631418766256053,0.052892065714551614,0.04104653838828731
0.374236805277365,0.06599230009505558,0.04101261656902999
0.37170235317377237,0.07901190092464125,0.041060920670503875
0.36871451691410845,0.09193525282070458,0.04087705029480598
0.3652788604292173,0.1047461897658576,0.04081816746479708
0.361399680527101,0.11742994021834194,0.040794621859288976
0.3570809214829801,0.12997094442475085,0.04080188850921326
0.35233501521746086,0.14235742514704025,0.04078966427868033
0.3471506490364094,0.15456630681367417,0.040757959793605
0.3415472122922451,0.16658844634107658,0.04077160371224933
0.335519222268484,0.1784030467429456,0.0407759951357487
0.32909437631143396,0.1900076761049519,0.040800247622941876
0.3222610572421357,0.20137583518217922,0.040811870620356516
0.3150364712356079,0.21249971610825358,0.04083207603184988
0.3074292222002406,0.2233651149786164,0.0408593853566786
0.2994433873052005,0.23395583359533673,0.04086783707373867
0.291096829046543,0.24426433067572645,0.040874640486410846
0.2823940846176728,0.2542738921355255,0.0408746972131982
0.2733466102969599,0.2639731646182111,0.04089340058244814
0.26396946410544236,0.27335442155376466,0.040884223519580515
0.25426937852498127,0.2824011513892016,0.04086302577277304
0.24425717859812865,0.29110083491523325,0.04079739104473781
0.23394856976713532,0.29944749488125255,0.04073639470387794
0.22335600187349156,0.3074305733305397,0.040713159504923546
0.21249095630365997,0.3150378333515026,0.04068617757043297
0.20136847279573117,0.3222657511499174,0.0406423728534325
0.18999603133000306,0.3290898214516181,0.04061672548007492
0.1783956567637457,0.33552146164319296,0.04063403533920826
0.16657877632728685,0.3415470863182372,0.0406162532155884
0.15455585122057852,0.34714786589813557,0.04059758313536438
0.14234677568715592,0.3523317962367281,0.040579845974190676
0.1299632657780723,0.3570824576437567,0.04053859764075801
0.11742254660699669,0.361402107244785,0.04050901810464033
0.10473780772137813,0.36527696800776494,0.04049570663560706
0.09192643974066088,0.3687150377904368,0.040454216417162236
0.07900296455276781,0.3716978449560817,0.04043933221600271
0.0659821940456833,0.3742289333415165,0.04040324780867646
0.05288199158901921,0.37630287720065403,0.04035608981135472
0.0397170885426116,0.37792105780185226,0.04031952560529686
0.02650356014767307,0.3790734104331735,0.04027667323197828
0.013257276685731251,0.37976826115898,0.04022165823575469
0.399999661140403,-5.124680889229127e-07,0.04133048944648102
0.39975841558069863,0.013960244127630455,0.041267715214716894
0.3990249013346501,0.02790287129207001,0.041217097488129184
0.39781313270446,0.041812353809112614,0.04119278125141809
0.3961146883082896,0.05567115109602143,0.04112942678794462
0.3939251634853022,0.06945991925736872,0.04116968745663366
0.3912666286752853,0.08316677621797597,0.04113861634778021
0.38812738748193165,0.09677169384415447,0.040971322026152085
0.3845079978178586,0.1102564288645175,0.04091985380367996
0.3804298605371569,0.12360957832343644,0.040922512315727716
0.3758812056452274,0.1368104554141404,0.040895752497259186
0.3708807199591052,0.149845978406146,0.04091972741026281
0.3654234297102931,0.16269736816916924,0.04090425518164986
0.3595264114156898,0.17535328216288554,0.040932093513907614
0.3531860304769535,0.18779276028639708,0.040934918482542604
0.3464136237547889,0.20000261657588997,0.040941607231684496
0.3392246241807818,0.2119720434231731,0.04095230369463643
0.33162125918945484,0.22368186198222698,0.04099676011712183
0.32361006443288687,0.23511692659990666,0.04098881062667703
0.3152085760623247,0.24626844858548147,0.04100450907827774
0.3064207354603249,0.2571177689210347,0.041013316450104614
0.29726342205944234,0.2676577805807386,0.04104327164003671
0.28774995488066046,0.27785794145796383,0.04102350060284041
0.2778677782961824,0.2877409297181363,0.041003666771686126
0.26765833074728973,0.29726518444533384,0.04098718567224219
0.25711907963977343,0.3064235438618066,0.040943506808978763
0.24626896153383596,0.31521116395209176,0.040915830596809005
0.23511456148580834,0.32360776936496566,0.040842562044304975
0.223675351694917,0.331614034498859,0.040808365639148025
0.2119669163534427,0.3392178388659657,0.04077122531316707
0.2000019836160487,0.3464158914250023,0.04075642749183772
0.18778814150534198,0.3531794062781548,0.04073704762051922
0.17535051070698215,0.3595225426438835,0.04068852369037679
0.16269676957355117,0.36542431794955066,0.04068775192129437
0.1498445558364743,0.37088043244010144,0.04065831734307396
0.1368081526089592,0.3758797478686641,0.04063941392818807
0.12360770092001228,0.3804284210808464,0.04060104976951362
0.11025584334208707,0.3845094419726391,0.04057160800981949
0.09677007548807598,0.38812508567072657,0.040519789773527465
0.08316568430618698,0.3912652912079783,0.04048490562269125
0.06945943346311068,0.3939299372144907,0.04043967727936279
0.05566986471301149,0.39611603999817313,0.04040043247728339
0.04181164338744367,0.39781638970357236,0.040360571060470446
0.027902544047746336,0.39903287536819615,0.040303245737962345
0.01395951415951651,0.3997648336216861,0.040246789549930356
0.42000775446023897,-1.3523590603782554e-06,0.04140361204104878
0.4197509159617111,0.014657223791682227,0.04136113121139179
0.41898543779502767,0.02929792029707083,0.04129659475124525
0.41771042986855444,0.04390257074254784,0.041262479607878294
0.41592266820973567,0.05845360167834407,0.04118550422445175
0.4136314105957548,0.07293408042273666,0.04112529775732898
0.41082882019386285,0.08732350016680246,0.041098318163643094
0.40753026555921223,0.10160799503569909,0.04105919297334887
0.40373138898039224,0.11576732383355565,0.041010967866481396
0.3994499371308089,0.12978887212623877,0.04101926698291239
0.3946774941440033,0.14365006279401818,0.04102816064517359
0.3894185905348976,0.15733441182170838,0.04102962718097705
0.3836913495156305,0.1708297245887203,0.04102913970836908
0.37749674633747277,0.1841169194212403,0.04105406051615906
0.3708389086461614,0.19717764939815843,0.04107801962468979
0.3637336537018583,0.21000122406073302,0.04108975558619865
0.3561887059302528,0.22257054769119453,0.041131563081659855
0.34820325488827686,0.23486581209025523,0.04114361533842037
0.3397958558941616,0.24687582572878458,0.04115027800508103
0.33097183290741083,0.25858257386582906,0.041169496429311336
0.32174875609115094,0.26997862226413694,0.041184400494975404
0.3121282007470014,0.2810405494100304,0.04116680245081339
0.30212909834775337,0.29176130769037967,0.041154846639552295
0.2917612082640739,0.3021262969344786,0.041131099163360496
0.2810385373190514,0.3121236073603679,0.04110940906337629
0.26997354810916546,0.32174073234440426,0.04106767459470559
0.25858099684070673,0.3309668574374335,0.04105294626854866
0.24687474702224993,0.3397924211220925,0.04101175757352074
0.2348650941527828,0.34820022753064517,0.04096011692775736
0.22256802094580194,0.3561817674325185,0.04093243622476306
0.2100014321908571,0.36373128641591773,0.040896731803703484
0.19717807074590848,0.37083594774963186,0.04085617501467978
0.18411406485379891,0.3774870654450004,0.04081985754423684
0.17082811386813362,0.38368396810638394,0.040803892583612084
0.15733447045540846,0.38941477263171564,0.040764951258889154
0.1436492221559031,0.3946707039327882,0.04075575817107924
0.12978779246445685,0.39944306332596186,0.040699218590710434
0.11576872138835693,0.40372995320088795,0.04064799837234345
0.10160801672782896,0.4075236018590363,0.040603874180139526
0.08732420999191089,0.41082300838091185,0.04060291697233248
0.07293280772131777,0.4136169504607167,0.04051211296694884
0.05845314709264948,0.4159133778819247,0.04045278113407527
0.04390340934241004,0.4177045608789907,0.040389751979721694
0.029298892019890894,0.41898466963837017,0.04033250627020765
0.01465856207165071,0.41975325155393767,0.0402740991737649
0.4400010458184994,-7.722666994086635e-07,0.04143239485877334
0.4397313245797321,0.015355244858302912,0.04138549904610053
0.4389299494212277,0.030692688903347514,0.04140598546372304
0.4375958305325002,0.045993358708328796,0.04134923621209094
0.43572191863141146,0.06123596729522352,0.04123244174541779
0.4333169126680393,0.07640476096967908,0.041162653322568604
0.43038624671342846,0.09148083267692009,0.04111778142114805
0.42693482042713793,0.10644640822136708,0.041111647040214555
0.42295539226180473,0.1212800056310121,0.04109745405355367
0.4184666392107764,0.13596767087415496,0.04108466942621172
0.4134623528962455,0.15048772957148332,0.04108225728584747
0.4079583857020974,0.16482497429868406,0.04110340873490681
0.40195977411807865,0.17896312084640686,0.04114310659110029
0.3954728426727557,0.19288433875789762,0.04119376804769209
0.3884980887021225,0.2065675004905181,0.04120308990199917
0.38105941333369936,0.2200050702821947,0.04126311059321344
0.37314663146464083,0.23316766007098363,0.04128337273879748
0.3647815746552054,0.24604755450689653,0.04128124203167452
0.3559718537308363,0.2586277797493647,0.04130261077419459
0.3467258323824539,0.2708910104849141,0.04127777862467638
0.3370593068856251,0.2828252437602105,0.041274477850335306
0.3269844347380863,0.2944169253883033,0.041257809585703464
0.3165102184277783,0.3056491284316135,0.04124459166150493
0.30565044651107615,0.31650995568400986,0.04124116038867651
0.29441827347710864,0.3269835982178959,0.04121122577761177
0.2828281651527705,0.3370604783285808,0.04118416095984448
0.27089184513923154,0.3467245686786424,0.0411540561559251
0.25862570845277005,0.3559665191733242,0.04111809838660055
0.24604334956499832,0.36477398094356467,0.04108345908742306
0.2331734009900209,0.3731288444344111,0.04104725868780687
0.2199996325760408,0.38104854744025063,0.041000878216637254
0.20656785361601412,0.3884960162352235,0.04097444375100323
0.19288390770103772,0.3954698823193052,0.04094502164809241
0.17896513936463335,0.4019619288580061,0.04089376316202889
0.16482855121252532,0.4079634490074619,0.04085721057210623
0.1504908608522886,0.41347031386025657,0.0408190153876028
0.1359695596516898,0.4184694419482519,0.04079118753104391
0.12128188930220643,0.4229582096868022,0.040730878495234796
0.1064467711891063,0.4269335882017068,0.04067712182449268
0.09148195299143572,0.4303858595048058,0.04065007769078513
0.07640515992317831,0.43331713333886257,0.040530955140799324
0.06123702579832634,0.4357194323241836,0.04047916156749651
0.04599315579672461,0.4375903627723893,0.040398067311536695
0.03069365399037769,0.4389323075550854,0.04033373096076384
0.015356261073922926,0.4397362813377927,0.04027138979265099
0.46000106369742855,-2.5672294042787536e-06,0.041495331896354015
0.45972055394834765,0.01605162707855294,0.041460534405870886
0.4588812718713998,0.03208587212640637,0.04149885263439715
0.4574890845560034,0.04808229034855007,0.04136601836810083
0.4555225567315364,0.06401695581254344,0.04126744043278188
0.4530131248689301,0.0798759477837756,0.0412248994438002
0.4499508100073208,0.0956379359116226,0.04119840427847482
0.446342646655231,0.11128346774897632,0.041200517761155686
0.4421864446731672,0.12679309726260957,0.041185717991103904
0.43749181574126444,0.1421477325151969,0.04118417890887413
0.43226251263402693,0.1573282040093358,0.04121380585609932
0.42650972148669375,0.1723190633133232,0.04127049717882661
0.42023426238428285,0.1870988252056731,0.04129019217835836
0.4134521131801819,0.20165179008950235,0.04133292779080042
0.4061595528113382,0.21595635853996298,0.04136965717055183
0.39837289082386856,0.22999801242228052,0.041388073081569915
0.3901092609828018,0.24376549053718452,0.04141048901057595
0.3813610668897277,0.25722961070773875,0.04141502430081084
0.3721547708311925,0.27038387910689576,0.04146249846895722
0.3624905466225172,0.2832062559079999,0.04142924470757378
0.3523841690335302,0.2956827299104061,0.04143032793790416
0.3418531888703561,0.307803309411519,0.041438387040599045
0.33090439409197303,0.3195484235556746,0.04144778617045369
0.319549605296746,0.3309003982429196,0.04141140380224484
0.3078049557713845,0.3418489477156149,0.041375458665057124
0.2956892303327971,0.352385035846126,0.041359665632577924
0.2832054448631722,0.36248239608638466,0.041304383074580064
0.2703814359925459,0.37214347548493565,0.041276085837849086
0.2572308394111268,0.3813567896562584,0.04125811362679291
0.2437663184072324,0.39010283981638394,0.04124341392029679
0.23000526521405967,0.3983772974127124,0.04120065601648826
0.21596298873822703,0.4061632722375569,0.04116154638178421
0.20165459073927863,0.4134480112620961,0.04110564470922906
0.18710214938156572,0.42023470220955933,0.041069154863590474
0.17232344117530066,0.42650985748298614,0.04103942621676179
0.15733383186877142,0.4322646711683263,0.04097368204931326
0.14215109203021375,0.4374895096194506,0.04092070735003739
0.12679697653752398,0.4421859555252077,0.040865359268688756
0.11128683381538998,0.44633924466128017,0.040804111214879674
0.09564201900553664,0.44995093273158215,0.040771645119407146
0.07988124015041906,0.4530175222337516,0.040753306864611205
0.06402236113429449,0.4555272374736019,0.04057797363223262
0.04808506121098035,0.4574817901811402,0.040480985460950164
0.03209039366753457,0.45887880455639707,0.04039955629211586
0.0160555839622343,0.4597190178258681,0.04033168535558698
0.480012281490805,-1.1245069196710866e-06,0.04166972066328553
0.4797133448788559,0.016750992297303376,0.04164525467500066
0.4788393101442018,0.033482820852284566,0.04168719704727475
0.47737812871840785,0.050173521865585366,0.04150185687311386
0.4753381978233194,0.06680314749955782,0.04145702521468317
0.47271561478997054,0.08335150017579367,0.04139380855293118
0.46951628417842606,0.0997973481402076,0.04137091990695002
0.465749945321406,0.1161235154883033,0.041387820014741034
0.4614132461470843,0.13230686743795222,0.04137071330143968
0.45651332501898934,0.14832889105193953,0.04139968793042459
0.4510620570814343,0.16417206134538923,0.041434413965911354
0.4450554749275717,0.17981263449604443,0.04145097953218896
0.4385040927194096,0.1952333921247882,0.04147163165731832
0.4314295815942739,0.21042081159429452,0.04153797616967325
0.42382028647519643,0.2253477571443273,0.04159469714081335
0.41569836889379724,0.24000251263833025,0.04163681679230302
0.4070710250745033,0.25436525413992744,0.04165705615923554
0.39794590950722225,0.2684172422348616,0.04165768035846043
0.3883346836227206,0.2821406252128395,0.041650967741121536
0.3782532552900497,0.29552295293456726,0.041662715094502006
0.36770759025433664,0.30854186388879506,0.041659787553587346
0.35671484675996956,0.32118655757913617,0.041653504793668555
0.34528726067421117,0.3334390186835027,0.04164806491175202
0.3334411514472755,0.3452873070366319,0.04162674745187739
0.32118665472462893,0.3567132558467031,0.04162672472875842
0.30854376896662294,0.3677060608930121,0.041580107563321284
0.2955238025693512,0.3782514386380763,0.04154827556897717
0.28213997890970405,0.38833048732849973,0.04151099241684886
0.2684155666636401,0.39794006935634335,0.0414935196078044
0.25436266347383774,0.4070628099183021,0.0414516768717495
0.24000216686150463,0.4156931397322922,0.0414152656668062
0.22534993715542823,0.4238200670553343,0.041396655505093694
0.2104234611595419,0.4314295398949423,0.04135177287103123
0.19523800280779796,0.4385110998530619,0.04131548044562927
0.17981550709505895,0.44505526834376585,0.041258844501051134
0.16417253226325487,0.4510557359156539,0.04118111443477809
0.148332396770249,0.4565159253117692,0.04114193997608315
0.13230899858409584,0.46141190973470847,0.04111176053391524
0.11612562596205803,0.46574916796139565,0.0410477941169555
0.09979957211543546,0.46951260976989234,0.040954642311194445
0.08335236951115929,0.4727074052499743,0.040855244362480864
0.06680430070335651,0.475328761114709,0.040736738624487207
0.05017472554069854,0.47737038065951815,0.040622768315403346
0.033484258041774795,0.4788332740858946,0.04053027725764893
0.016752684454398516,0.47970919833452974,0.040415669175407565
0.5000025190526338,-1.7128287617580729e-06,0.041741582265295285
0.4996946521952491,0.01744830453511538,0.04177124152130693
0.4987835060139521,0.034876744953052735,0.04174464626327218
0.4972670107687738,0.052263289948009106,0.04165803554224298
0.49513806931344995,0.06958557118422276,0.04158264163584566
0.49241063149696823,0.08682365080398134,0.0415258225219427
0.4890820099053128,0.10395614555761146,0.041490006119417805
0.4851551430619073,0.12096147525970496,0.041494991867813746
0.48063957189548284,0.1378196309708698,0.04149629664987947
0.475537088784082,0.15448920667458607,0.04147721930865794
0.46985398226323793,0.17101135788015648,0.041523393192237606
0.46359528807554545,0.18730281907522756,0.04155017731502897
0.45677519945063194,0.20336775515940972,0.04159530624304189
0.44939844533849366,0.2191845516132433,0.041664055882666806
0.4414742027536133,0.23473453173716263,0.04176571051900094
0.433014236677443,0.24999907527383897,0.0418135143124585
0.4240247492780852,0.26495816981637643,0.041777422004368625
0.4145210553907891,0.2795964607971165,0.04176263055440449
0.40451097594632046,0.29389283572309216,0.04175033456438143
0.39400606109573955,0.307829797788778,0.041741339772203206
0.38302264607331016,0.32139257063041393,0.041717107410799176
0.37157194531607507,0.33456285544636344,0.041738877006385317
0.35966887942944104,0.34732583969886344,0.041732941692722764
0.3473277478752905,0.359665992171119,0.04173276804185
0.33456425560379927,0.3715686128864761,0.04170916109275141
0.32139327115251126,0.3830186177917485,0.04170003612699674
0.30783083137909284,0.3940025693644543,0.04167697237362103
0.2938950661507874,0.40450904780414143,0.0417083037588073
0.27960115712588757,0.4145228000487774,0.04167196549510943
0.2649621766822491,0.42402514950901776,0.04164030126144613
0.2500020301838072,0.43301457147653183,0.04160074894917787
0.2347380873671867,0.4414748749037858,0.041564840316977575
0.21918666106225881,0.44939722653274994,0.04148356903847289
0.20336965888119304,0.4567719062681228,0.04144707276101206
0.18730602465288038,0.4635955826389451,0.04139327664263409
0.17101364594557705,0.4698515612331896,0.041325951003956196
0.15451244986205034,0.4755368890826565,0.04125222643440185
0.13782239309504896,0.48063825895640666,0.04118049951960584
0.12096467836624474,0.4851573628238974,0.041109977006006604
0.10395878797505466,0.4890803441447255,0.0410010187315214
0.08682591256679045,0.4924035020130273,0.04087257011255374
0.06958929091641482,0.49514175737581895,0.04069204018460601
0.05226641113760375,0.4972656704291827,0.04033199516648592
0.034880854516976395,0.4988028739946212,0.03975546184931128
0.01745166028317997,0.49970514663077603,0.03916189339395357
0.5199982684872498,-1.5552137112677389e-06,0.04194335946325317
0.5196844136218259,0.01814622937029486,0.04194204383431596
0.5187309048715353,0.03627150593049537,0.04192120633554686
0.5171489502744898,0.05435304368057413,0.04183776980001777
0.5149415712085279,0.07236883769694306,0.04177770307909143
0.5121032330310523,0.09029605453350953,0.041734144562067976
0.5086375157504497,0.108112472834524,0.041703118087790814
0.5045511572343914,0.12579731508235414,0.0416595300802749
0.4998533484063182,0.14332968018288672,0.041687181720162725
0.4945579594889698,0.16069026864946118,0.041722475286749966
0.48864494545124837,0.1778509018984403,0.04174489567280912
0.4821412901570257,0.19479635212337743,0.04176814121160477
0.4750475422606177,0.21150366521668312,0.041812441485367724
0.4673726306007284,0.227951574178876,0.04183932629679127
0.459126719599548,0.24411984938668568,0.042022334682970064
0.450329304038029,0.25999570645430875,0.04205047176360824
0.4409842220030089,0.27555608269872917,0.04199311801218672
0.43109938388263624,0.29077847005864044,0.04195036234980043
0.42068827058202385,0.3056463108994474,0.0419707711253417
0.409763608398603,0.32014099961981357,0.04197694109634195
0.3983423259682994,0.3342471184953974,0.04197722112546498
0.38643461840164756,0.3479456053817984,0.04197204546723918
0.37405651202102125,0.36121983776530836,0.041980438583151175
