x,y,z,qx,qy,qz,qw
0.608838304663496,0.14571058051818475,0.04310000129044056,0.0,0.0,0.031200690361490323,0.9995131399441263
0.44528027014646765,0.4273720724437153,0.04310000129044056,0.0,0.0,0.0034772719382922075,0.9999939542716582
0.6574669937127399,0.4360283410082136,0.04310000129044056,0.0,0.0,0.022221739279855515,0.9997530666636528
